,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
3494,357312511,3457.01,,3,4,3,3,1,4,4,6.5,40.5,0,0,0,PC,PC,11.6146,0.006,,1,qlp,12:12:49.98,-79:45:25.94,-39.492,0.039,14.9,0.035,2458618.360116,0.002619,32.598475,0.002899,4.391,0.768,5.016817,0.005908,4610.0,5.4418,9.33793,0.575923,20.8139,595.0,24.0,370.666,3.0515,6067.8,122.7,4.23,0.08,1.35,0.07,0.124094,0.0835039,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3495,340228388,3458.01,TIC 340228388.01,3,4,3,3,1,4,4,54.8,137.6,1,0,0,PC,PC,12.6553,0.006,,1,qlp,13:25:21.75,-71:00:43.3,18.365,0.021,6.044,0.022,2458650.066764,0.001009,3.173049,0.000113,2.166,0.349,19.179653,0.028875,17510.0,26.5947,11.9466,0.874294,255.538,1113.0,58.0,302.055,1.46,5056.0,126.7,4.48,0.08,0.87,0.05,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
3496,335860261,3459.01,,3,4,3,3,1,4,4,45.9,83.6,0,0,0,PC,PC,12.2014,0.006,,1,qlp,14:18:00.02,-62:21:18.79,,,,,2458641.796858,0.00849,8.491977,0.002815,4.738,0.799,13.624255,2.906592,12470.0,2673.49,,,329.123,1186.0,8.0,595.948,,5030.7,172.3,,,,,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3497,39858507,3460.01,,3,4,3,3,1,4,4,130.0,140.1,0,1,0,PC,PC,8.82719,0.006,,1,qlp,17:03:41,-30:46:12.35,-14.578,0.083,-10.538,0.055,2458647.421709,0.000758,4.628783,0.000304,5.945,0.505,5.791536,0.00133,5320.0,1.22524,16.517,0.795974,2440.17,1958.0,40.0,205.426,2.8765,5978.9,104.1,3.89,0.09,2.22,0.1,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3498,334080358,3461.01,,3,4,3,3,1,4,4,9.8,39.0,0,0,0,PC,PC,12.9682,0.006,,1,qlp,12:51:59.44,-71:36:04.35,0.314,0.028,4.797,0.026,2458648.137868,0.005206,11.452616,0.002003,4.764,0.364,7.124036,0.0099,6540.0,9.11789,10.7209,0.645806,164.301,997.0,13.0,695.231,7.4825,6175.0,135.4,4.29,0.08,1.28,0.06,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3499,324116813,3462.01,,3,4,3,3,1,4,4,12.2,44.9,0,0,0,PC,PC,12.8749,0.006,,1,qlp,09:52:59.83,-78:27:35.18,-6.049,0.025,69.692,0.023,2458651.074608,0.004647,6.390308,0.000916,1.679,0.32,6.446659,0.02029,5920.0,18.6873,7.75489,0.632451,43.4941,715.0,10.0,422.208,2.3115,5474.0,127.6,4.4,0.08,1.03,0.05,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3500,292889298,3463.01,,3,4,3,3,1,4,4,30.2,76.6,0,0,0,PC,PC,13.5313,0.006,,1,qlp,14:47:22.08,-60:32:41.36,0.342,3.531,-26.099,3.531,2458651.559857,0.011498,2.253888,0.000857,3.664,0.592,8.119016,0.022828,7450.0,21.0249,,,,,9.0,,,,,,,,,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3501,290504044,3464.01,,3,4,3,3,1,4,4,30.3,74.6,0,0,0,PC,PC,12.0719,0.006,,1,qlp,15:37:55.93,-44:47:23.92,3.716,0.082,-11.814,0.061,2458651.909149,0.003428,3.649619,0.000933,2.149,0.268,6.304682,0.011995,5790.0,11.0479,12.2884,0.823697,377.515,1228.0,15.0,597.774,13.406,6353.0,131.8,4.13,0.08,1.59,0.08,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3502,454361389,3465.01,,3,4,3,3,1,4,4,13.0,42.5,0,0,0,PC,PC,12.7896,0.009,,1,qlp,11:12:36.57,-74:36:38.07,,,,,2458648.456288,0.004044,3.957759,0.000678,3.097,0.489,3.37101,0.005592,3100.0,5.14995,,,439.416,1275.0,16.0,876.04,,5601.0,408.9,,,,,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3503,284254253,3466.01,,5,5,5,5,5,5,5,23.7,104.5,0,0,0,PC,FP,12.8482,0.006,,1,qlp,15:33:07.27,-57:38:07.01,-9.669,0.033,-5.794,0.036,2458651.973815,0.013682,1.862908,0.002007,4.562,0.394,3.719582,1.481857,3420.0,1363.91,13.9775,5.68226,20675.8,3340.0,11.0,527.819,6.746,5626.0,129.6,4.15,0.08,1.39,0.07,,,12,2021-06-16,2021-06-16,2021-06-24 12:06:54,found in faint-star QLP search
3504,453289469,3467.01,,5,5,5,5,5,5,5,24.0,42.8,0,0,0,PC,FP,12.8492,0.006,,1,qlp,09:52:46.49,-76:09:57.09,-24.132,0.028,5.231,0.026,2458652.436812,0.002997,0.779919,5.3e-05,1.543,0.196,2.086617,0.003852,1920.0,3.54741,9.09676,0.647777,2609.72,1991.0,15.0,715.534,7.67,5473.0,128.0,3.8,0.08,2.04,0.11,,,"10,11,12",2021-06-16,2021-06-16,2021-06-24 12:03:45,found in faint-star QLP search
3505,282091493,3468.01,,5,5,5,5,5,5,5,21.6,59.1,0,0,0,PC,FP,13.5709,0.006,,1,qlp,09:01:10.07,-75:05:17.5,-29.443,0.037,30.294,0.047,2458647.685514,0.003066,3.378995,0.000279,3.332,0.3,12.173955,0.011879,11150.0,10.9407,8.56973,,333.667,1190.0,18.0,388.495,3.066,4809.0,122.0,4.51,,0.82,,,,"10,11,12",2021-06-16,2021-06-16,2021-07-15 12:01:40,found in faint-star QLP search
3506,447192619,3469.01,,3,4,3,3,1,4,4,60.7,77.6,0,0,0,PC,PC,12.5805,0.006,,1,qlp,16:41:54.94,-62:08:37.01,2.363,0.042,1.481,0.052,2458649.58691,0.002064,2.656786,0.00041,4.089,0.155,14.416145,0.004765,13190.0,4.38912,19.7338,1.09442,3059.14,2071.0,29.0,885.345,25.5515,6823.0,134.7,4.16,0.1,1.67,0.09,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3507,277538491,3470.01,,3,4,3,3,1,4,4,49.6,49.7,0,0,0,PC,PC,13.3259,0.006,,1,qlp,10:55:26.01,-73:20:15.18,-13.771,0.035,8.581,0.031,2458650.607862,0.002193,3.240966,0.000161,1.456,0.242,15.858428,0.025355,14500.0,23.353,16.9777,,156.842,985.0,15.0,782.847,12.492,5823.0,130.0,4.2,,1.35,,,,"10,11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3508,407166076,3471.01,,3,4,3,3,1,4,4,19.6,75.6,3,0,0,PC,PC,12.8852,0.006,,1,qlp,15:46:12.54,-78:19:32.4,8.846,0.024,-12.987,0.025,2458645.216899,0.002145,8.754072,0.001825,3.614,0.182,16.266138,0.00693,14870.0,6.38276,11.9378,0.654882,104.489,890.0,32.0,454.021,3.4115,5666.0,131.0,4.5,0.08,0.94,0.05,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3509,275562670,3472.01,,5,5,5,5,5,5,5,103.1,195.0,0,0,0,PC,FP,13.5159,0.007,,1,qlp,16:02:08.85,-52:02:05.32,-10.025,0.063,-10.515,0.045,2458651.449273,0.002828,1.581056,0.000354,2.437,0.197,36.81563,0.041324,33340.0,38.0604,13.941,,1668.68,1780.0,21.0,409.504,4.608,5985.0,122.0,4.72,,0.76,,,,12,2021-06-16,2021-06-16,2021-06-24 12:06:34,found in faint-star QLP search
3510,406861922,3473.01,,3,4,3,3,1,4,4,33.2,41.6,0,0,0,PC,PC,13.0656,0.006,,1,qlp,15:07:18.01,-79:21:50.8,-6.899,0.026,-7.431,0.031,2458650.301315,0.002782,4.036755,0.000863,2.892,0.339,12.283759,0.013712,11250.0,12.6294,17.3875,,639.85,1401.0,20.0,1014.58,18.1805,6599.0,122.0,4.19,,1.56,,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3511,274367763,3474.01,,3,4,3,3,1,4,4,54.4,123.7,0,0,0,PC,PC,11.9672,0.006,,1,qlp,15:34:00.8,-47:57:49.17,-8.542,0.075,-2.304,0.057,2458652.592183,0.002649,3.878932,0.000707,3.745,0.268,13.239517,0.006835,12120.0,6.29513,13.8765,0.74347,779.038,1471.0,28.0,420.123,7.2595,6048.0,125.5,4.29,0.08,1.26,0.06,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3512,403507814,3475.01,TIC 403507814.01,3,4,3,3,1,4,4,51.2,67.7,1,0,0,PC,PC,12.2587,0.006,,1,qlp,15:23:38.18,-76:53:44.68,-4.086,0.036,-4.149,0.039,2458649.579569,0.001097,2.780686,0.000255,3.182,0.238,12.602251,0.005789,11540.0,5.33147,17.6488,0.815327,2729.49,2013.0,59.0,904.833,21.5905,7560.0,140.3,4.26,0.08,1.63,0.06,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3513,272983172,3476.01,,3,4,3,3,1,4,4,41.3,55.2,0,0,0,PC,PC,12.6718,0.007,,1,qlp,15:48:01.99,-50:41:32.95,3.782,0.046,3.342,0.032,2458651.409593,0.002964,4.319877,0.000838,2.68,0.431,15.682169,0.027885,14340.0,25.6823,15.2615,0.865007,888.184,1520.0,17.0,644.3,9.5835,7627.0,146.5,4.51,0.08,1.23,0.04,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3514,402391147,3477.01,,3,4,3,3,1,4,4,28.7,25.4,0,0,0,PC,PC,13.4138,0.006,,1,qlp,16:30:41.7,-65:13:44.02,-1.675,0.018,-3.525,0.028,2458647.989792,0.007035,3.361429,0.002306,3.771,0.574,11.767779,0.050514,10780.0,46.5242,14.3524,,1216.53,1645.0,9.0,982.497,19.041,6165.0,122.0,4.22,,1.39,,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3515,255909950,3478.01,,3,4,3,3,1,4,4,103.8,111.1,0,0,0,PC,PC,12.3282,0.006,,1,qlp,17:14:38.61,-67:18:09.44,6.399,0.028,-14.637,0.04,2458650.342694,0.001091,1.82851,0.000219,3.053,0.327,18.318028,0.013669,16730.0,12.5897,19.8195,1.16883,2446.58,1959.0,54.0,657.544,11.782,6078.0,130.7,4.13,0.09,1.53,0.08,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3516,402219289,3479.01,,3,4,3,3,1,4,4,23.3,47.7,1,0,0,PC,PC,13.4326,0.006,,1,qlp,14:40:29.62,-76:10:15.26,-7.798,0.028,0.291,0.032,2458648.289117,0.0054,2.196848,0.001179,3.052,0.391,6.577731,0.018649,6040.0,17.1762,11.5816,,1311.16,1676.0,10.0,880.221,15.7465,5636.0,122.0,4.1,,1.47,,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3517,254909777,3480.01,,3,4,3,3,1,4,4,100.9,181.1,1,0,0,PC,PC,12.4119,0.006,,1,qlp,15:50:39.29,-43:07:16.98,,,,,2458650.197309,0.001431,2.130123,0.000263,2.646,0.16,17.655704,0.011991,16130.0,11.0442,,,1062.41,1590.0,27.0,805.466,,5830.0,166.9,,,,,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3518,396316939,3481.01,,3,4,3,3,1,4,4,9.9,42.5,0,0,0,PC,PC,12.8719,0.007,,1,qlp,14:09:23.06,-73:32:06.36,-23.202,3.014,-11.495,3.014,2458648.069535,0.007756,4.919826,0.001122,2.16,0.509,4.26445,0.018116,3920.0,16.6851,,,97.7605,876.0,10.0,438.015,,5055.0,113.1,,,,,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3519,254629854,3482.01,,3,4,3,3,1,4,4,37.7,90.8,2,0,0,PC,PC,10.7989,0.006,,1,qlp,15:46:10.24,-43:22:05.6,-14.595,0.093,-18.508,0.065,2458652.343468,0.002703,0.97122,0.000176,1.222,0.191,1.956086,0.004828,1800.0,4.4464,9.63583,0.701189,2075.81,1880.0,15.0,492.34,10.4695,6495.0,133.9,3.89,0.09,2.18,0.11,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3520,395926728,3483.01,,3,4,3,3,1,4,4,31.2,58.0,2,0,0,PC,PC,12.8749,0.006,,1,qlp,14:00:05.98,-77:54:41.65,-18.592,0.024,-4.841,0.026,2458651.047086,0.002672,1.44668,0.000125,1.547,0.204,4.820497,0.008784,4430.0,8.09042,12.4403,0.822934,978.335,1558.0,9.0,884.446,14.0725,5881.0,126.4,3.95,0.08,1.81,0.09,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3521,221882319,3484.01,,3,4,3,3,1,4,4,47.4,50.4,0,0,0,PC,PC,11.5616,0.006,,1,qlp,16:37:57.2,-58:46:49.59,8.728,0.052,9.004,0.054,2458649.709766,0.00279,5.190498,0.001197,5.187,0.305,8.25029,0.003352,7570.0,3.08689,16.0969,0.848814,936.906,1541.0,29.0,534.304,11.8385,6195.0,133.7,4.0,0.08,1.81,0.09,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3522,394672497,3485.01,,1,4,1,1,1,4,4,2.8,45.3,0,0,0,PC,PC,9.6181,0.006,,1,qlp,13:26:59.94,-73:35:39.29,5.529,0.036,8.253,0.034,2458648.552682,0.004671,11.844446,0.002825,2.92,0.426,0.771146,0.001822,710.0,1.6784,2.08833,0.195251,20.1116,589.0,11.0,56.8792,0.08055,4554.0,122.3,4.52,0.1,0.77,0.06,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3523,221861843,3486.01,,3,4,4,3,1,4,4,94.8,226.2,2,0,0,PC,PC,11.4867,0.006,,1,qlp,16:37:46.37,-59:18:18.39,-25.274,0.049,-73.376,0.052,2458650.649526,0.001073,2.217782,0.000158,1.456,0.232,16.431469,0.008458,15020.0,7.79052,10.2105,0.704689,176.607,1015.0,55.0,154.715,0.8955,4841.0,122.0,4.52,0.09,0.81,0.05,,,12,2021-06-16,2021-06-16,2021-07-16 00:00:00,V-shaped; found in faint-star QLP search
3524,301160638,3487.01,,3,5,5,3,1,4,4,33.1,169.6,2,0,0,PC,APC,10.1862,0.006,,1,qlp,17:00:27.12,-67:46:51.71,0.095,0.043,-4.0,0.051,2458636.197872,0.000748,16.008852,0.001011,2.86,0.25,11.142346,0.003195,10210.0,2.9429,11.7349,0.60412,50.8889,744.0,77.0,173.108,1.2335,5992.0,192.0,4.34939,0.286664,1.08,0.05,,,12,2021-06-16,2021-06-16,2021-07-01 12:02:16,found in faint-star QLP search
3525,394570569,3488.01,,2,4,2,2,1,4,4,2.9,24.9,0,0,0,PC,PC,11.7789,0.006,,1,qlp,13:24:41.94,-72:40:35.25,-9.464,0.041,-7.66,0.04,2458641.670643,0.00784,6.962843,0.004174,4.4,0.657,1.129753,0.005299,1040.0,4.88081,2.94249,0.270149,318.206,1176.0,8.0,278.915,2.0385,5727.0,131.9,4.5,0.08,0.95,0.05,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3526,221785300,3489.01,,3,4,3,3,1,4,4,70.2,141.8,0,0,0,PC,PC,11.7185,0.006,,1,qlp,16:35:39.54,-54:51:18.93,-8.083,0.067,-27.177,0.053,2458651.936916,0.001928,3.783221,0.000519,3.582,0.297,13.690224,0.008566,12530.0,7.88947,13.7338,0.887693,443.386,1278.0,45.0,297.152,4.842,5266.0,127.9,4.21,0.08,1.23,0.07,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3527,394492339,3490.01,,3,4,3,3,1,4,4,45.5,69.0,2,0,0,PC,PC,12.5911,0.006,,1,qlp,10:20:47.77,-78:49:55.28,-19.963,0.028,12.486,0.023,2458643.584562,0.000939,9.131106,0.000485,2.567,0.184,39.503362,0.022973,35730.0,21.1588,14.4744,1.07503,31.7494,661.0,33.0,271.578,1.0595,5198.2,147.1,4.63,0.09,0.75,0.05,0.0178318,0.0859626,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3528,208719443,3491.01,,3,4,4,3,1,4,4,196.9,245.1,2,0,0,PC,PC,11.8844,0.007,,1,qlp,16:21:04.18,-59:30:38,-8.338,1.233,-6.273,1.228,2458647.803627,0.001003,2.403886,0.000224,3.637,0.146,34.594002,0.012836,31360.0,11.8222,21.5587,,1571.18,,64.0,377.32,,5961.0,,,,1.21,,,,12,2021-06-16,2021-06-16,2021-07-29 00:00:00,found in faint-star QLP search
3529,81077799,3492.01,,3,4,3,3,1,4,4,76.2,80.7,0,0,0,PC,PC,8.4504,0.006,,1,qlp,11:06:32.8,-53:43:55.13,-8.847,0.049,-2.115,0.047,2459323.745485,0.00075,9.222636,0.000337,5.011,0.126,3.676004,0.000235,3380.0,0.21621,15.3135,0.659742,311.425,1170.0,111.0,201.957,1.274,6332.0,133.626,3.7075,0.083508,2.59,0.11,,,"36,37",2021-06-21,2021-07-15,2021-07-26 12:04:42,large PC
3530,203377303,3493.01,,1,4,1,1,1,4,4,5.5,61.2,0,0,0,PC,PC,8.7028,0.006,,1,spoc,13:43:11.77,-22:35:07.6,43.375,0.077,-72.227,0.073,2459313.044998,0.002293,16.323461,0.003283,4.407983,0.430787,0.829691,0.048605,763.881507,44.765427,3.387709,1.125704,93.948586,794.039873,11.051317,96.7224,0.40065,5860.0,126.031,4.29672,0.07941,1.21151,0.059447,,,37,2021-06-21,2021-06-21,2021-06-25 12:05:02,period could be half (8.16 d); first transit on momentum dump but looks okay
3531,165827520,3494.01,,1,4,1,2,1,4,4,2.4,81.1,2,0,0,PC,PC,12.295,0.007,,1,spoc,13:37:34.07,-37:11:00.45,-206.489,0.127,-16.674,0.154,2459310.020628,0.002045,7.750794,0.001606,1.445723,0.347107,5.925147,0.596806,5442.398668,549.528,2.309191,0.701705,3.623087,351.875838,10.005842,33.7173,0.08385,3230.0,157.0,4.91717,0.0048,0.307821,0.009186,,,37,2021-06-21,2021-06-21,2021-08-01 00:00:00,potential L1 candidate
3532,272167060,3495.01,,3,4,3,3,1,4,4,6.3,47.9,0,0,0,PC,PC,8.734,0.006,,1,qlp,12:29:43.04,-58:14:24.47,-12.4,0.042,9.143,0.042,2459330.334073,0.002627,8.413015,6.1e-05,2.452,0.262,0.42352,0.000875,390.0,0.806149,3.97694,0.257256,116.091,914.0,11.0,172.372,1.0055,6529.0,133.469,3.99995,0.086885,1.92,0.08,,,"11,37",2021-06-21,2021-07-15,2021-07-26 12:04:42,out-of-transit variability
3533,448358913,3496.01,,3,4,3,3,1,4,4,9.8,118.2,0,0,0,PC,PC,10.3363,0.007,,1,qlp,10:34:58.45,-52:46:39.38,-10.873,0.074,2.478,0.075,2459329.672107,0.0017924,1.5505443,5.2e-06,1.414,0.147,0.716822,0.003418,660.0,3.14852,8.39331,0.498062,10073.9,2791.0,23.0,656.87,18.65,,,,,2.02,0.07,,,"9,10,36,37",2021-06-21,2021-08-04,2021-08-10 00:00:00,there might be synchronized stellar variability
3534,21113347,3497.01,,5,5,5,5,5,5,5,52.5,67.9,0,0,0,PC,KP,11.4007,0.006,,1,spoc,12:27:08.95,-48:58:42.28,,,,,2459310.816523,0.001417,4.218069,0.000443,3.456983,0.09439,8.436261,0.202549,7739.974682,186.53735,9.867901,0.187088,382.711194,1128.073873,32.640713,403.591,,5780.0,,4.438,,1.0,,,,37,2021-06-21,2021-06-21,2021-06-25 12:05:02,HATS-58 A b; spoc is assuming solar radius
3535,310294189,3498.01,,3,4,3,3,1,4,4,18.0,98.5,0,0,0,PC,PC,12.0475,0.006,,1,spoc,12:20:33.19,-62:24:05.79,-4.232,0.04,-30.494,0.038,2459309.344845,0.007582,4.878881,0.003055,4.979479,0.416798,6.972543,0.816532,6401.37254,751.77124,7.245596,0.845032,85.576114,775.725181,9.973615,165.222,0.724,4562.0,120.541,4.54562,0.096248,0.749705,0.055598,,,37,2021-06-21,2021-06-21,2021-06-25 12:05:02,potential odd-even; potential secondary
3536,446370039,3499.01,TIC 446370039.01,3,4,3,3,1,4,4,43.1,41.3,0,0,0,PC,PC,11.5226,0.006,,1,spoc,10:23:11.36,-52:45:00.76,-3.847,0.058,6.659,0.05,2459307.958794,0.002955,4.600126,0.000986,8.151647,0.243113,4.177606,0.1376,3840.323904,126.72629,19.535822,1.452836,3113.358602,1905.140617,19.392721,748.181,21.113,5695.0,132.098,3.45316,0.082457,3.1233,0.176914,,,37,2021-06-21,2021-06-21,2021-06-25 12:05:02,Large but could still be inflated; possible EB
3537,443666343,3500.01,,2,4,2,2,1,4,4,6.0,42.6,0,0,0,PC,PC,10.8298,0.006,,1,spoc,12:27:16.05,-29:49:58.79,-58.419,0.069,-38.693,0.062,2459307.988023,0.006547,7.351064,0.00303,3.847543,0.617921,1.428367,0.126067,1314.709496,116.10533,3.996537,1.929498,175.452992,928.239284,8.550183,195.884,1.8155,5406.0,131.891,4.32992,0.081382,1.09809,0.060603,,,37,2021-06-21,2021-06-21,2021-06-25 12:05:02,weak signal
3538,98957720,3501.01,TIC 98957720.01,3,4,3,3,1,4,4,55.9,178.3,0,0,0,PC,PC,10.7413,0.006,,1,spoc,12:04:00.19,-28:19:31.25,-42.517,0.061,-3.516,0.031,2459313.472201,0.00036,15.349255,0.000514,2.934001,0.035692,26.17846,0.366755,23822.898193,337.73654,18.736148,1.423457,73.873598,747.725278,137.7596,206.21,1.916,5782.5,178.7,3.92,0.12,1.00249,0.046432,-0.06,0.1,"10,37",2021-06-21,2021-06-21,2021-06-25 12:05:02,period could be half (7.676 d); likely EB
3539,452281203,3502.01,,3,4,3,3,1,4,4,23.4,61.4,0,0,0,PC,PC,11.4712,0.006,,1,spoc,11:36:10.35,-56:37:27.03,-14.269,0.044,0.722,0.037,2459307.388819,0.003144,3.44629,0.000669,1.525134,0.207031,4.758752,0.613512,4373.381517,564.9062,15.02922,24.457378,2682.537497,1835.507654,12.584627,627.463,11.448,7853.0,136.501,4.33241,0.079684,1.54437,0.050126,,,37,2021-06-21,2021-06-21,2021-06-25 12:05:02,Gaia DR2 RV error ~5.4 km/s; likely EB
3540,459850897,3503.01,,3,4,3,3,1,4,4,41.9,157.9,0,0,0,PC,PC,10.2726,0.006,,1,spoc,10:54:51.47,-58:34:09.42,-14.116,0.049,-1.451,0.041,2459307.630457,0.001578,1.18861,0.000136,1.962103,0.163742,2.741783,0.195522,2522.089647,180.06635,9.322512,1.039112,18169.252323,2961.106404,11.033755,456.891,5.8145,8405.0,154.635,4.25145,0.073231,1.78789,0.055085,,,37,2021-06-21,2021-06-21,2021-06-25 12:05:02,possible odd-even; star is a pulsator
3541,117689799,3504.01,,3,4,3,3,1,4,4,116.5,96.8,0,0,0,PC,PC,11.6006,0.007,,1,qlp,20:02:56.4,24:26:06.49,4.563,0.036,-10.646,0.04,2458706.275472,0.000764,2.157138,0.000133,2.16,0.095,20.66148,0.008418,18850.0,7.75361,14.4936,0.764248,690.605,1428.0,59.0,299.999,2.492,5863.0,140.7,4.42,0.08,1.05,0.05,,,14,2021-06-23,2021-06-23,2021-06-25 12:05:02,found in faint-star QLP search
3542,390988385,3505.01,,3,4,3,3,2,4,4,27.6,96.0,0,1,2,PC,PC,10.9372,0.007,,1,qlp,19:48:10.43,18:41:56.09,2.0,1.3,1.7,1.3,2458709.104505,0.003749,2.917425,0.000736,1.673,0.265,3.621535,0.008812,3330.0,8.11567,8.06456,,357.955,,11.0,373.477,,6220.0,,,,1.34,,,,14,2021-06-23,2021-06-23,2021-07-21 00:00:00,found in faint-star QLP search
3543,102159710,3506.01,,3,4,3,3,1,4,4,27.1,72.5,0,0,0,PC,PC,12.8624,0.006,,1,qlp,19:56:53.81,31:25:21.76,-3.317,0.026,-13.306,0.032,2458704.134787,0.004438,4.49832,0.002138,2.949,0.445,10.912014,0.032414,10000.0,29.8541,12.4633,0.9518,265.059,1124.0,9.0,528.922,5.0785,5554.0,141.2,4.28,0.08,1.18,0.06,,,14,2021-06-23,2021-06-23,2021-06-25 12:05:02,found in faint-star QLP search
3544,86451883,3507.01,,5,5,5,5,5,5,5,37.3,85.5,0,0,0,PC,FP,13.3911,0.006,,1,qlp,19:54:14.71,32:25:32.58,-1.004,0.029,-23.111,0.032,2458708.663596,0.008067,1.756102,0.001041,2.858,0.536,12.020249,0.052415,11010.0,48.2745,8.43478,,1012.39,1571.0,9.0,378.906,2.7575,4896.0,122.0,4.52,,0.81,,,,14,2021-06-23,2021-06-23,2021-07-09 12:01:42,low SNR; found in faint-star QLP search
3545,278968371,3508.01,,5,5,5,5,5,5,5,64.4,109.2,0,0,0,PC,FP,12.4162,0.032,,1,qlp,19:20:18.97,21:22:17.31,-5.342,0.033,-1.476,0.041,2458707.691822,0.004138,1.299781,0.000336,2.35,0.272,7.779964,0.012731,7140.0,11.7254,13.6803,0.895715,3036.53,2068.0,17.0,535.034,8.240501,6053.0,247.7,4.08,0.09,1.61,0.08,,,14,2021-06-23,2021-06-23,2021-07-09 12:01:42,found in faint-star QLP search
3546,244912396,3509.01,,3,4,3,3,1,4,4,63.6,139.9,0,0,0,PC,PC,13.0815,0.007,,1,qlp,20:08:47.22,25:27:13.23,-3.948,2.103,-4.584,2.107,2458704.84449,0.003011,5.109898,0.001331,4.51,0.219,18.815036,0.011957,17180.0,11.0123,,,266.844,1125.0,16.0,1017.59,,4916.0,101.1,,,,,,,14,2021-06-23,2021-06-23,2021-06-25 12:05:02,found in faint-star QLP search
3547,57753734,3510.01,,3,4,3,3,1,4,4,39.2,91.6,0,0,0,PC,PC,12.7595,0.006,,1,qlp,19:45:24.96,30:46:47.88,9.725,0.026,-1.234,0.026,2458709.208407,0.004346,2.872934,0.001054,2.663,0.348,12.843929,0.024758,11760.0,22.8031,11.9025,0.823865,615.874,1387.0,11.0,518.905,4.477,5752.0,183.6,4.37,0.08,1.1,0.05,,,14,2021-06-23,2021-06-23,2021-06-25 12:05:02,found in faint-star QLP search
3548,416368336,3511.01,,3,4,3,3,1,4,4,89.0,236.5,0,0,0,PC,PC,13.4539,0.01,,1,qlp,19:09:06.03,28:21:45.48,-21.586,0.028,-7.008,0.033,2458709.853455,0.002921,1.085194,0.000147,0.515,0.42,19.047051,3.530054,17390.0,3246.02,22.7823,,72.6871,813.0,9.0,427.611,3.8865,4670.0,122.0,4.32,,0.99,,,,14,2021-06-23,2021-06-23,2021-06-25 12:05:02,found in faint-star QLP search
