id_starname,id_planet,disposition,orbper,orbper_err1,orbper_err2,rprstar,rprstar_err1,rprstar_err2,prad,prad_err1,prad_err2,sma,sma_err1,sma_err2,insol,insol_err1,insol_err2
kic5728139,K00206.01,CP,5.334082429,1.332e-06,-1.332e-06,0.062872,9.2e-05,-6e-05,14.47922633211663,0.8432091812924424,-0.8966787085424612,0.06759408656932242,0.0007757549535565582,-0.0008895673540289784,1351.325007107363,109.66045365766911,-99.14319401181884
kic7668663,K01898.01,CP,6.4980147,1.408e-05,-1.408e-05,0.015491,1.8e-05,-0.002648,1.8315366886262292,0.08776774164266501,-0.31996356401696335,0.06893407970908312,0.0012788395024836126,-0.001708500099752035,276.85741720119586,15.071397241197745,-17.15204222138909
kic7047922,K01899.01,CP,19.76169247,6.983e-05,-6.983e-05,0.021935,0.001198,-0.00341,2.8963135490689704,0.2620667314474591,-0.4828222009445243,0.13761349940656284,0.004175279698916111,-0.003921030123090046,74.19703010095799,5.989854812494604,-5.613573046359572
kic7047922,K01899.02,PC,10.5226374,0.0001833,-0.0001833,0.008422,0.002025,-0.000864,1.112047080476812,0.2791580656723487,-0.13226564414018382,0.09040546505643074,0.0027429585837086524,-0.0025759288262859684,171.91716087701883,13.878707448132781,-13.006849233636816
kic3629967,K01901.01,PC,85.6542476,0.0004328,-0.0004328,0.019774,0.000721,-0.000339,2.5305693812114747,0.13147225052266664,-0.08863017356011207,0.3991132670241178,0.004637663534673618,-0.006901639989470325,11.804752274080322,0.5847570689176421,-0.6299147932749959
kic9347009,K01971.01,CP,19.32945602,9.041e-05,-9.041e-05,0.027084,0.001389,-0.000674,2.193554099426243,0.13844665825595595,-0.09024349687356148,0.1285261866230306,0.002212316676885869,-0.0023132099455628647,16.905198715652784,1.0047623796026963,-1.0145133273953955
kic4917596,K01973.01,CP,3.290114076,6.233e-06,-6.233e-06,0.02297,0.000957,-0.000525,1.7506522575218253,0.08932149381276949,-0.07835674431900347,0.03797542041573231,0.00044552292800633574,-0.0006767606868270519,140.05078778001743,15.099237573350347,-15.481144677342881
kic11046458,K00214.01,CP,3.311864148,3.55e-07,-3.55e-07,0.088567,0.00112,-0.001394,9.48156466988827,0.5076601381490109,-0.35360424357429243,0.04311893291095907,0.0008253048208646099,-0.0009086819715520464,451.2249491185665,25.097836223481465,-25.31285365072989
kic9111849,K02042.01,PC,63.0732241,0.0002866,-0.0002866,0.025655,0.00414,-0.002002,4.880297836226709,0.8263179873988005,-0.44923398152490585,0.3764320718612998,0.007156843966542911,-0.007229179115261752,96.42239212815352,9.837384292870084,-8.184032353589044
kic7132798,K00220.01,CP,2.422084188,4.83e-07,-4.83e-07,0.039181,0.000376,-0.000179,4.243696561043738,0.12963220634769856,-0.10739323393196293,0.03591360232579938,0.00027176402684398973,-0.000630476251031316,903.0410193755154,45.813269381015324,-52.08559846747539
kic7132798,K00220.02,CP,4.12511935,1.942e-05,-1.942e-05,0.00976,0.000351,-0.000407,1.057106210555802,0.04883753303766405,-0.05133779746291588,0.051218142633118566,0.0003875759874525261,-0.000899152994295909,443.9946798709342,22.524832861009205,-25.60872458499703
kic3448130,K02043.01,PC,78.5461106,0.000425,-0.000425,0.023284,0.000745,-0.000418,2.910403586300845,0.18766104021633637,-0.14708726769989186,0.36265433935900876,0.0077428696804395835,-0.009752348902014827,10.019261362635783,0.6115508563349866,-0.6713003281903858
kic9656252,K02044.01,CP,16.92342126,5.948e-05,-5.948e-05,0.031414,0.006162,-0.000936,3.3575663941176277,0.679085356041047,-0.1676472162944412,0.12871814040934113,0.0024632219061378356,-0.002660323247293293,57.77814986830354,5.674441962496424,-5.303165542378475
kic6026438,K02045.01,CP,5.47665801,1.349e-05,-1.349e-05,0.026032,0.000113,-0.003336,1.9456996923325491,0.05867554900759537,-0.2555888301628466,0.05386343134172663,0.0010147339153777667,-0.0010770444523856317,60.99539734640834,3.8485839487529843,-6.120594725709652
kic6026438,K02045.02,CP,24.2101973,0.0002461,-0.0002461,0.019502,0.000555,-0.001462,1.4576304317712574,0.060107889980038375,-0.11709471649828779,0.14508276398599662,0.00273321632972841,-0.002901051615945886,8.407240210138827,0.5304657701448233,-0.8436261221072296
kic6026438,K02045.03,CP,16.9348104,0.000199,-0.000199,0.01703,0.000973,-0.001162,1.2728666933168145,0.08204730356706608,-0.0943034049379993,0.11432393405714279,0.0021537503260774626,-0.002286003043584827,13.539754073492839,0.8543084232606024,-1.3586492086396904
kic9471268,K01835.01,CP,4.580346161,7.038e-06,-7.038e-06,0.015995,0.000246,-0.000619,1.6896745703673655,0.10897988447866304,-0.12072317538515481,0.050757530632384064,0.0016638674433175431,-0.001113474195031757,241.61477611157596,19.596610488093702,-15.191177843904725
kic9471268,K01835.02,CP,2.248288213,2.61e-06,-2.61e-06,0.014461,0.00057,-0.000192,1.5276263808741777,0.11305514982358415,-0.09396306367872176,0.03158418006995862,0.0010353515680635121,-0.0006928660442011654,624.0009445274787,50.61074347036748,-39.23315234886172
kic9471268,K01835.03,CP,6.76690759,1.438e-05,-1.438e-05,0.015191,0.002855,-0.000983,1.6047418817412096,0.3179046962747632,-0.14167609595278385,0.06584080241846514,0.002158307669225061,-0.0014443577855876464,143.5933180317926,11.646399977134692,-9.028221152612144
kic10657406,K01837.01,CP,34.1732156,0.0001203,-0.0001203,0.026045,0.002017,-0.003186,2.278120120311509,0.19450727085816968,-0.2869146359289179,0.1942172820463062,0.0031038866982062217,-0.003306611406980819,10.809596090313642,0.47687475960746817,-0.48336510258062393
kic10657406,K01837.02,CP,1.682934607,4.907e-06,-4.907e-06,0.011608,0.002872,-0.000911,1.015335701922672,0.2538479644485669,-0.08529499004271437,0.026094088751557526,0.0004170231086041417,-0.0004442602138914357,598.8264026136519,26.417748998173582,-26.777298856344515
kic5526527,K01838.01,CP,16.7364755,0.0001396,-0.0001396,0.038278,0.010564,-0.008579,2.7415309992748913,0.7595891799501987,-0.6172232844434064,0.11023272198093528,0.002187938252069468,-0.0012504957878001414,9.775947972131778,0.9062141043666837,-0.6318020171148548
kic8766650,K01904.01,CP,12.43929428,5.267e-05,-5.267e-05,0.015366,0.003871,-0.001112,1.2598269828248063,0.32077279176052387,-0.09984643025375174,0.09659785418270721,0.0016582574464112044,-0.0017461117475698468,35.61987586913019,1.6718671987880453,-1.6994846041195435
kic10328393,K01905.01,CP,7.62635494,2.202e-05,-2.202e-05,0.0154,0.00055,-0.000466,1.2031368167041572,0.05878444895455813,-0.05329888502660955,0.06842176586100175,0.0012634291584841925,-0.0012247617737461802,53.388113542258495,2.6112289804815925,-2.819963023747412
kic10328393,K01905.02,CP,15.99560373,9.626e-05,-9.626e-05,0.013216,0.000756,-0.000356,1.0325101408806585,0.06836395321263893,-0.04346900769619901,0.11211146477392277,0.002070173056581361,-0.002006815190759602,19.885342645696323,0.9725982076515288,-1.050344875532299
kic10328393,K01905.03,CP,34.2115022,0.0003004,-0.0003004,0.014665,0.000748,-0.000549,1.145714377725095,0.06981636315028122,-0.05669019787766263,0.18610770996765122,0.003436536823771402,-0.0033313612557221476,7.216130887726874,0.3529431802733186,-0.3811564292787138
kic11773328,K01906.01,PC,8.710442022,7.906e-06,-7.906e-06,0.040896,0.002797,-0.008726,4.330716990889189,0.4081067382524505,-0.946923464802051,0.08042173728275079,0.0023073736902677494,-0.002412122610539923,122.62134379427518,10.654156569743158,-10.480334105126644
kic7094486,K01907.01,CP,11.35010642,2.163e-05,-2.163e-05,0.031169,0.001164,-0.00063,2.238500535206122,0.10015606854687144,-0.06943243782201404,0.0841946105758398,0.001806626903722722,-8.732915185667253e-05,15.624685894829415,1.3419626618083162,-0.9468025372237749
kic7289577,K01974.01,PC,109.4450597,0.000434,-0.000434,0.032089,0.001319,-0.000771,2.9836513279639676,0.17107870243023574,-0.1188006227616044,0.4316985409073932,0.006457814144724959,-0.009497690498580314,3.1614564441813804,0.1682015411945037,-0.19052728453956658
kic8543100,K01975.01,CP,7.56052209,2.636e-05,-2.636e-05,0.02342,0.00072,-0.00048,2.465927241229581,0.15378928418063703,-0.11996224056193115,0.07475820236436898,0.0014582679926084254,-0.0015654787126855895,152.33830398934109,16.319107681007903,-15.89576386219842
kic2693736,K01976.01,CP,12.12401737,3.197e-05,-3.197e-05,0.024936,0.001019,-0.000507,2.093329675881866,0.11537362183665713,-0.07980266227558644,0.09650262769018535,0.0007941328395571517,-0.0023891354885511363,38.5080405164966,1.6080457685304759,-2.362417157459308
kic9412760,K01977.01,CP,9.38740646,2.454e-05,-2.454e-05,0.024006,0.000616,-0.006615,2.1008602077359875,0.09873840944668456,-0.5846904216104596,0.07935211798645142,0.0021056064144360787,-0.0008241171154631491,48.95995484258383,4.656300825622825,-3.8805932314388687
kic9412760,K01977.02,CP,7.41556471,5.357e-05,-5.357e-05,0.011162,0.000685,-0.000809,0.9768308605660706,0.07122568565513247,-0.08042325163064355,0.06780956014886372,0.0017993249641738564,-0.0007042411185735268,67.04651365651321,6.376409849417604,-5.314143969148448
kic10663396,K02046.01,CP,23.8990075,0.0001281,-0.0001281,0.015456,0.000405,-0.000249,2.3959860284984567,0.1382569070097693,-0.12455549953084775,0.16924444171618272,0.0032691882829898045,-0.004028487847309823,79.25949803622643,4.487912904038285,-4.828609987382154
kic11457726,K02047.01,CP,6.22161107,2.049e-05,-2.049e-05,0.013264,0.000116,-0.001535,1.6540656341896691,0.06575668174037004,-0.19703307951573465,0.06896908910703187,0.0008540124145608834,-0.001163450587515758,390.8532654881707,21.336492955001095,-22.008899259543572
kic8956206,K02048.01,CP,6.17998508,1.553e-05,-1.553e-05,0.024584,0.001065,-0.000645,2.1331009224530213,0.1367728277665425,-0.1000510610039716,0.06146873931361945,0.0011246109063730344,-0.0014318184349981216,109.69968009199154,8.016658323213036,-8.280247118660395
kic9649706,K02049.01,CP,1.569066598,3.057e-06,-3.057e-06,0.011031,0.000339,-0.000227,1.548169524487752,0.09166594754822557,-0.06723967805331295,0.02803343762845909,0.0003905284845265539,-0.0004776272721861252,2868.129194096265,160.18483306463276,-161.19485631968368
kic5856571,K01839.01,CP,9.59068586,2.495e-05,-2.495e-05,0.021503,0.000345,-0.000735,1.9790485853488171,0.09133050184695553,-0.0978970915383349,0.08447653513983581,0.001399519021996118,-0.001894554641296638,81.07615513749495,4.891435642375538,-5.23507857128107
kic5856571,K01839.02,PC,80.4103783,0.0006001,-0.0006001,0.026973,0.008226,-0.004747,2.482485118012075,0.7646698259365929,-0.4458211719004645,0.3486404061722754,0.005775910420506865,-0.007818956031299411,4.760032222822299,0.28717927622824163,-0.3073547691792897
kic7765528,K01840.01,CP,7.03932913,1.747e-05,-1.747e-05,0.034474,0.001021,-0.002667,4.183382774084703,0.19613684865219452,-0.34886317624827995,0.07490633448593392,0.0009325979915347737,-0.001296702300333197,296.39184466578035,21.3373786644496,-21.04447685246167
kic7765528,K01840.02,PC,9.3888216,0.0001653,-0.0001653,0.154393,72.62439,-0.751287,18.73542428030573,8812.891541781237,-91.16973444851607,0.09076221565769961,0.001130007194654276,-0.0015711835473957835,201.87993786649236,14.533425871801228,-14.333923093484481
kic11760231,K01841.01,CP,49.6075771,0.0001,-0.0001,0.025127,0.000339,-0.002464,2.2535617154579812,0.11124242540444464,-0.2399896425287762,0.24488406129931942,0.00572580984697864,-0.006324638958005754,7.235241236070412,0.4853235375182626,-0.4887377984105642
kic7779077,K01842.01,PC,16.84183355,6.239e-05,-6.239e-05,0.027911,0.005205,-0.001982,2.603631377329561,0.4942556724885679,-0.19939945937478212,0.12475140193262581,0.0011438683109700608,-0.0026737769147380155,40.26363721244255,1.841045432720965,-2.3379100638476573
kic6046540,K00200.01,CP,7.340714946,8.05e-07,-8.05e-07,0.087453,0.000366,-0.000479,11.927720541220193,0.5866579805546447,-0.43325023394901924,0.07837564831358892,0.0011794366843431358,-0.0012795131436121592,332.40634737196893,22.098062586055754,-21.614122805803547
kic5706966,K01908.01,CP,12.55111099,3.528e-05,-3.528e-05,0.020536,0.005088,-0.00086,1.507973607104365,0.37536197076059263,-0.07280330147302645,0.09189581512493403,0.0018195493223845099,-0.00102800782982892,15.733216953273423,1.1017572684393937,-1.1722597051196315
kic5706966,K01908.02,CP,24.0884178,0.0001763,-0.0001763,0.017719,0.000548,-0.000906,1.3011192220628283,0.05092178251893834,-0.07350514889134177,0.14192093740804168,0.0028100534483044416,-0.0015876223145044877,6.596537838791553,0.46193881341383736,-0.49149869230266563
kic3762468,K00208.01,CP,3.003879547,3.581e-06,-3.581e-06,0.085668,0.000702,-0.001677,12.170623959080114,0.5887852341815519,-0.5286483608663475,0.043867891535095634,0.0005881845792484998,-0.0006151223892260577,1485.9542691851143,127.56083677939483,-119.24129144261171
kic10130039,K01909.01,CP,12.75800092,3.687e-05,-3.687e-05,0.012453,0.000382,-0.000171,1.357425232315832,0.061598042054068054,-0.040451180162474336,0.10804507205073777,0.001333172933266501,-0.001972841186065499,95.14093177050387,4.370222558789306,-4.917471659701354
kic10130039,K01909.02,CP,5.47033376,1.659e-05,-1.659e-05,0.00962,0.000354,-0.000173,1.048617259686686,0.052140193385703824,-0.0335373933245757,0.0614364001571579,0.0007580664657196873,-0.0011217935100735564,294.2563247856441,13.516428788028792,-15.208986408907322
kic10130039,K01909.03,CP,25.0985083,0.000102,-0.000102,0.013257,0.001643,-0.001429,1.4450643463270685,0.18549812329841725,-0.16038663149374563,0.16963487808631555,0.002093132304924661,-0.0030974358159128845,38.59642014266952,1.7728956763108117,-1.9949016601064218
kic9518318,K01978.01,CP,6.51112385,1.051e-05,-1.051e-05,0.028261,0.00072,-0.003896,2.6655173467842483,0.12159357055603576,-0.37697115434085954,0.0662717037288966,0.0009782476684277843,-0.001377617497050198,140.98284596946675,8.601196485667677,-9.172124926380986
kic9518318,K01978.02,CP,23.85163321,6.821e-05,-6.821e-05,0.030835,0.000664,-0.004272,2.9082915462330523,0.1266218762423081,-0.41325063790299515,0.15748393080868725,0.002324646573659582,-0.003273684046142921,24.96606242509143,1.5231499066484053,-1.6242532357470956
kic7273277,K01979.01,CP,2.714078374,3.865e-06,-3.865e-06,0.012781,0.000143,-0.001714,1.610820156316739,0.09503762075640433,-0.2299860531038254,0.038224377338446434,0.001038819760222005,-0.0009615271852977516,1032.545193342142,83.14775940146419,-76.55595286633837
kic11769890,K01980.01,CP,122.8799543,0.0006807,-0.0006807,0.028739,0.000485,-0.004181,2.7188897620378043,0.11048648667930495,-0.40357078755999637,0.46955090625046586,0.006965469609668946,-0.009919904395512458,2.6357021366219975,0.11622919553928163,-0.138575214279895
kic6862721,K01982.01,PC,4.88753111,2.174e-05,-2.174e-05,0.023483,0.001425,-0.000837,2.0821666598856963,0.14929044913213954,-0.09971288086909669,0.05353570037026666,0.0007754945271673967,-0.0009102337959503169,147.8116294259696,9.822327519007409,-9.68121016069311
kic9279354,K02060.01,PC,2.800111267,4.014e-06,-4.014e-06,0.027766,0.000146,-0.003782,2.1639880147662427,0.0692863891400667,-0.3021245201102417,0.034793560286631164,0.0006624112357906975,-0.0006934232643097827,177.22126775629158,9.77400904514697,-11.756024471256053
kic6774880,K02062.01,CP,34.3511339,0.0001512,-0.0001512,0.026053,0.001076,-0.003602,2.848527758515844,0.190798499147618,-0.40930842223277725,0.20481900632444922,0.004637210925945901,-0.0054480415731754175,23.51042036035092,1.6898720399130447,-1.7509690857185187
kic3937519,K00221.01,CP,3.413036353,6.26e-07,-6.26e-07,0.055812,0.000216,-8.9e-05,5.131208292197766,0.22649330482234334,-0.17091186177908751,0.04242229716976449,0.0006612819523394298,-0.0009737090671954034,319.5479705966449,16.044871206419682,-18.889267045302496
kic3937519,K00221.02,PC,5.89661966,4.591e-05,-4.591e-05,0.01076,0.000616,-0.000459,0.9892460622097033,0.07140991913432174,-0.05351633565644015,0.06108046245869658,0.0009521268860258404,-0.0014019656079987785,154.14157576012323,7.7396260061762465,-9.111688072218447
kic7449541,K02063.01,CP,3.00725068,1.144e-05,-1.144e-05,0.018345,0.000191,-0.002692,3.2330256164676983,0.37113391725953054,-0.5566957614728231,0.04041922465988151,0.0011012578618247318,-0.0008855702904221805,1504.939631583614,210.0186160870108,-181.78996467229078
kic5080636,K01843.01,CP,4.194496867,5.587e-06,-5.587e-06,0.027522,0.000575,-0.004017,1.613622017631839,0.06975718298683883,-0.2428274379367771,0.04087667453849457,0.0002779611164367804,-0.0004946244885009255,27.944180446102223,2.1628635096088153,-1.7892189623912258
kic5080636,K01843.02,PC,6.35585682,3.92e-05,-3.92e-05,0.015018,0.00288,-0.003195,0.880509245723238,0.1721120661716024,-0.19008232318223264,0.05392684895491698,0.0003667022800379255,-0.0006525369749351795,16.05581674332452,1.242710996836257,-1.0280270002946514
kic3338885,K01845.01,CP,1.970340203,2.276e-06,-2.276e-06,0.021783,0.000904,-0.003386,1.8451134288710567,0.09306776976042515,-0.28910217709370395,0.028776663671754413,0.00041573130898527234,-0.0004932756767931584,371.1623938861111,15.550147353085794,-16.844325237173262
kic3338885,K01845.02,PC,5.05821338,4.738e-06,-4.738e-06,0.058714,0.006156,-0.024776,4.973327359075206,0.5405820834338454,-2.100918389853214,0.05395243611242563,0.0007794411865426656,-0.0009248266141054594,105.5899856420309,4.423777468866369,-4.79195114831017
kic6776401,K01847.01,CP,26.85323647,6.691e-05,-6.691e-05,0.027896,0.000912,-0.000412,2.2775190728148207,0.11248572276117838,-0.0804248971771332,0.1612896380108234,0.0027729518072501756,-0.0029086597351746686,12.521545502564898,0.6146118469293846,-0.6229828586419415
kic8226050,K01910.01,CP,34.2685741,0.0001132,-0.0001132,0.02559,0.003394,-0.001809,2.2023765593410114,0.3025886924071105,-0.16991996213234942,0.19443415511770248,0.0017878561973570086,-0.004469594098392279,10.181498281009867,0.40012363948708773,-0.5796703246279771
kic8226050,K01910.02,PC,18.3848331,0.0002622,-0.0002622,0.012082,0.00305,-0.001317,1.0398246811238023,0.26513005119969363,-0.11781443648433762,0.1283753564166572,0.0011804345410546878,-0.002951054466298661,23.35573194023306,0.9178591641537674,-1.3297282046935202
kic9965957,K01911.01,CP,5.75321539,1.184e-05,-1.184e-05,0.03095,1.4e-05,-0.006223,2.7611645307485952,0.1058025643710981,-0.5617801765059324,0.05965612905247677,0.0008803856847922692,-0.0009415233647613809,122.83909277168226,6.256425842664437,-6.229868341345272
kic9704384,K01913.01,CP,5.50860699,1.361e-05,-1.361e-05,0.015422,0.00111,-0.002439,1.5045278052116176,0.12010628236909511,-0.24141143821154382,0.06004103821375569,0.000555043483422057,-0.0012138764674331645,179.4615659340565,6.737021816547677,-9.112451242624124
kic8426567,K01914.01,CP,18.93055119,7.549e-05,-7.549e-05,0.024576,0.008495,-0.001301,2.0321398735081666,0.7059774699444161,-0.12220691209390769,0.12781125566086698,0.0022070624092236125,-0.0023072256619300472,17.735815090888973,0.8111181049027325,-0.827462218247282
kic10094670,K01984.01,CP,22.06402,8.064e-05,-8.064e-05,0.022444,0.000314,-0.004028,2.7810861491452377,0.13810912783854687,-0.5086217116026194,0.15778172111113467,0.0036598267643314264,-0.0032352612502057603,60.01479121989079,3.7793523255426718,-3.440090467571888
kic8142942,K01985.01,PC,5.756245244,5.387e-06,-5.387e-06,0.027905,0.000169,-0.004636,2.215373994570849,0.0801617889390365,-0.374954019243765,0.05723193824246317,0.0005830982706875542,-0.0009871038440795587,83.90977533374162,3.0204546490338027,-4.009891297357222
kic8257205,K01986.01,CP,148.4601819,0.0007802,-0.0007802,0.040286,0.005376,-0.004659,3.419652499742147,0.47286002005559036,-0.4102307493757668,0.5128776379464944,0.008667572493978776,-0.008212637971003247,1.5443829118272636,0.07809588189094573,-0.07405929076140656
kic8257205,K01986.02,PC,7.12766417,3.986e-05,-3.986e-05,0.013519,0.00079,-0.000552,1.1475520563971127,0.07890276196249935,-0.05944904358650912,0.06774936945749126,0.0011449564758088141,-0.0010848611924446918,88.50585460090828,4.475536943215008,-4.2442070415568205
kic9044228,K01988.01,CP,0.934885365,9.1e-07,-9.1e-07,0.01638,0.001764,-0.001591,1.2750751420319746,0.14339283200172118,-0.1307254594662012,0.016760629603626113,0.00029361847607983803,-0.0003444547735709832,819.8782297882883,40.829979242624304,-52.92275545025696
kic7265298,K02051.01,CP,25.7626846,0.0001376,-0.0001376,0.022795,0.000463,-0.000707,2.864485318955904,0.17204834677645536,-0.15433362577645263,0.17495169893848211,0.0037519387247205234,-0.004399482129689198,49.20545716633961,4.085055993474787,-4.0771328762714445
kic7265298,K02051.02,CP,11.0317836,0.000228,-0.000228,0.012457,0.000281,-0.001042,1.56538247941363,0.09526740198987146,-0.14799159562430508,0.0993927200209641,0.0021315338421147773,-0.0024994130348916163,152.45457020556597,12.65683774992439,-12.63228934746515
kic3248501,K02052.01,PC,4.22464216,3.146e-05,-3.146e-05,0.03465,0.03439,-0.006162,4.308718036428941,4.279923449918334,-0.7782132992904359,0.05371838481327077,0.0005964814975966022,-0.000714710564804818,633.790590347974,54.654066335322774,-51.363186520445375
kic2307415,K02053.01,CP,13.12162167,4.483e-05,-4.483e-05,0.014262,0.001873,-0.001353,2.027944421886329,0.2836914759916516,-0.20580334205043885,0.11706136021577926,0.001488217093749905,-0.00281640540853203,180.86085397855678,9.979621799146193,-12.096134078718714
kic2307415,K02053.02,CP,4.6126736,1.208e-05,-1.208e-05,0.011477,0.001255,-0.000901,1.6319392883178654,0.19501313827859298,-0.14097269024986697,0.05830740426406185,0.000741270005608219,-0.0014028308582831786,728.9945704797669,40.224791251166494,-48.755802401506315
kic9735426,K01849.01,CP,8.08801663,1.128e-05,-1.128e-05,0.030765,0.002642,-0.00287,2.7252098629786734,0.2527829736271202,-0.2679679455408244,0.07487587907048862,0.001150025986767717,-0.0010932393882624025,83.78233037659217,4.416047228936824,-4.152865829360056
kic8826168,K01850.01,CP,11.55103848,2.567e-05,-2.567e-05,0.018791,0.003519,-0.000481,2.448759026107231,0.477341496727779,-0.1311317477465967,0.10187802741472196,0.002508447897558712,-0.0025949786174351737,151.49654875742908,10.180922016145596,-10.068347463108758
kic10464050,K01851.01,CP,4.469754641,8.123e-06,-8.123e-06,0.022136,0.000199,-0.000902,2.1907703467203143,0.08956143257788494,-0.11264802035538368,0.051950858152508515,0.0007241206141008838,-0.0011173650022793242,284.63887512428505,14.929320961284603,-17.235258744799136
kic9763348,K01852.01,CP,15.77382794,8.038e-05,-8.038e-05,0.016277,0.000585,-0.000394,2.4053483147875863,0.14709955933745855,-0.11309820609107313,0.13231665742127074,0.0019356494598246766,-0.0025346649767151474,186.9086929847469,10.662968475930965,-11.094437712879149
kic9101496,K01915.01,CP,6.56226483,1.896e-05,-1.896e-05,0.01552,0.001793,-0.000789,2.7679393867708506,0.3524132051630191,-0.2078816547979912,0.07468905069418755,0.0010030529746885954,-0.0018976594373331253,611.7091725199797,37.091076265101854,-42.91054489370773
kic9101496,K01915.02,CP,67.844689,0.001005,-0.001005,0.013389,0.000455,-0.000644,2.3878827609197755,0.15136913040322478,-0.17497800790771037,0.35445818406733204,0.0047602751017677015,-0.009005884540731878,27.15994307879306,1.6468472547962556,-1.905232181539962
kic10723750,K00209.01,CP,50.79034648,2.381e-05,-2.381e-05,0.069067,0.000142,-9.9e-05,11.68403301714422,0.5705312223205323,-0.6068855486503896,0.2885431020465974,0.0037347517892730086,-0.008348374432618518,39.91450980151502,2.576667815893226,-3.189348812068301
kic10723750,K00209.02,CP,18.79591276,1.231e-05,-1.231e-05,0.048106,0.000755,-0.002553,8.138070168426887,0.4170678412537552,-0.6042108035865139,0.14873009655063807,0.0019250849887780083,-0.004303185647711838,150.22924103093385,9.697998354800035,-12.003991877051606
kic10779233,K01989.01,CP,201.118319,0.001461,-0.001461,0.021853,0.000775,-0.00036,2.264543012869937,0.10789537971909714,-0.0708364140708471,0.6707088971738324,0.009544936455340698,-0.009263416417095034,1.9461540827883828,0.08951865250895596,-0.08507730604347706
kic11614617,K01990.01,CP,24.7577652,0.0001215,-0.0001215,0.023093,0.000596,-0.003408,3.8042794853248885,0.224263816249219,-0.6041013412645676,0.17894185553820777,0.0023505088382056697,-0.0037490146584385556,95.04720928046504,6.3984437503903795,-6.5441291485001924
kic11450414,K01992.01,CP,12.7983174,6.108e-05,-6.108e-05,0.01815,0.001746,-0.00147,2.6683221325451236,0.29506867544003823,-0.2574193916993504,0.11073120431976004,0.0022211845723507703,-0.0031400891366122397,183.99635832888424,13.031018744305003,-14.72589630531124
kic11450414,K01992.02,CP,27.3214242,0.0002665,-0.0002665,0.022773,0.003383,-0.00845,3.347972447628105,0.529808643336189,-1.2546095788669893,0.18358491603911822,0.003682575314014507,-0.005206057457510061,66.93839327746124,4.740721374165853,-5.357322596487424
kic11450414,K01992.03,PC,85.517344,0.001846,-0.001846,0.019208,2.6e-05,-0.004798,2.8238639956984426,0.15405237898293972,-0.7207393793690489,0.3928296334371478,0.007879868554358517,-0.01113977061057444,14.619778431456226,1.0354043062050786,-1.1700739970259617
kic10384798,K01997.01,CP,38.505224,0.0001776,-0.0001776,0.025468,0.003671,-0.001238,2.540849933867487,0.3793117566419532,-0.14636915182445265,0.21975828409316653,0.0031310944655065062,-0.004622921472872557,16.625883382931796,0.9104325807432279,-1.0011145002900697
kic3128552,K02055.01,CP,8.67890312,2.382e-05,-2.382e-05,0.021018,0.000627,-0.000472,2.2824752692326404,0.09469222286944547,-0.07689731323092862,0.08420025499254279,0.00054255555700889,-0.0010717612493819193,162.19507383392076,7.983630680441812,-8.478183457696694
kic3128552,K02055.02,CP,4.02582434,1.271e-05,-1.271e-05,0.014658,0.000623,-0.000413,1.5918033350657554,0.08175225573153135,-0.06008072918364919,0.050455292386214115,0.00032511540046705655,-0.0006422311594083598,451.7009653562844,22.233805277693424,-23.6110972104097
kic3128552,K02055.03,PC,2.50475282,1.144e-05,-1.144e-05,0.01214,0.000589,-0.000413,1.3183580630166647,0.074404308986346,-0.05574749790800891,0.03677167637055623,0.0002369432109219059,-0.00046805628477760634,850.4281254008162,41.86011292555222,-44.45317311779277
kic3128552,K02055.04,PC,6.13074243,6.971e-05,-6.971e-05,0.013892,8.8e-05,-0.003475,1.50861863356075,0.04453224543930546,-0.37926902811329544,0.06678499432896748,0.00043033828593511543,-0.0008500874601955765,257.8141123753189,12.69022973814348,-13.47633671977943
kic10134152,K02056.01,PC,39.3135699,0.0001483,-0.0001483,0.020516,0.000626,-0.00036,2.005396018368612,0.08949744638123415,-0.06537157687291525,0.2227865332407853,0.0016552916018197316,-0.00433444579625671,15.563654226885735,0.706823491040033,-0.8720811597167355
kic9573685,K02057.01,CP,5.94565516,1.691e-05,-1.691e-05,0.018129,0.000731,-0.000472,1.15598055952598,0.056497643958344716,-0.04532073640790395,0.05289255358795548,0.0006404320259335948,-0.0005848267291484541,25.803465317138834,1.1854988610709916,-1.1147278521960906
kic10329835,K02058.01,CP,1.52373073,2.497e-06,-2.497e-06,0.022705,0.001526,-0.005353,1.5207642315154462,0.10981375757013866,-0.36121195711538,0.021717600584305857,0.00011734594630918056,-0.0002407902507443439,173.01884977198003,10.371460049056001,-9.853762599539486
kic6849046,K00201.01,CP,4.225384543,2.69e-07,-2.69e-07,0.078185,0.000381,-4.7e-05,8.381171695888948,0.2800269105757112,-0.2036181991139843,0.05173355881327824,0.0003567137222515339,-0.0009528995294014094,336.92547377761264,13.229985835149181,-17.079147570541732
kic9662811,K01854.01,CP,43.0343364,0.0001859,-0.0001859,0.025125,0.001705,-0.003596,2.4625364065448916,0.19257480414765268,-0.3602782545549922,0.23480284788007275,0.0036944383433660426,-0.0050123031722020634,13.76911414834472,0.6662323243089561,-0.7567367350833051
