,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
0,163030461,20190415,,,225-058501,11282602-4500592,,J112826.02-450059.0,5375946144193489664,23028633,,STAR,tmgaia2,172.108423381704,-45.0164497365905,tmgaia2,-5.62702,0.0301632,5.18736,0.0252988,gaia2,2.21986,0.022748,gaia2,287.873275310951,15.4145668670198,195.356917427032,-43.4365675492248,13.784,0.028,13.192,0.103,,,,,,,,,,,11.936,0.023,11.684,0.022,11.589,0.021,AAA-222-111-000-0-0,,11.546,0.022,11.592,0.021,11.727,0.194,8.833,,13.0217,0.000409,12.5869,0.006,rered,gaia2,5990.0,128.339,4.52746,0.0805929,,,0.946236,0.044397,1.1,0.13838,1.29836,0.283466,DWARF,1.03848577,0.04382615,444.736,4.534,0.0566875,0.0102233253,315,0.027313102,,,0.0005212097,0.0116213,0.00882535,schlegel,0.138359,0.138401,0.0483106,0.0404834,0.277661,0.289272,0.0710677,0.0901181,0.053195,0.0344573,4.489,4.579,bj2018,130.407,126.27,dered,13.3588,0.001541,12.5299,0.001155,1,,ucac4,apassdr9,,0.506358015065321,0.392333950460597,172.108389109078,-45.0164274021288,0.0167635524630441,0.0126053091218938,1,0,758141146
0,162620529,20190415,,,229-055485,11211925-4418290,,J112119.22-441828.8,5376814998897274240,20562224,,STAR,tmgaia2,170.330183963901,-44.3080467986393,tmgaia2,-25.9718,0.0309804,6.17974,0.0276769,gaia2,1.40464,0.019939,gaia2,286.388629308821,15.6497012885241,193.362872451289,-43.5263326568353,14.387,0.056,13.754,0.126,,,,,,,,,,,12.556,0.024,12.274,0.024,12.231,0.024,AAA-222-111-000-0-0,,12.22,0.022,12.25,0.023,12.298,0.276,9.275,,13.5476,0.000292,13.1472,0.006,rered,gaia2,6229.0,122.0,4.45149,,,,1.07865,,1.2,,0.956175,,DWARF,1.57808614,,697.681,9.7805,0.0601626,0.0003577855,,,,,,0.00035669,0.000358881,schlegel,,,,,,,,,,,9.646,9.915,bj2018,,,dered,13.8506,0.001373,13.0887,0.000963,1,,ucac4,apassdr9,,0.518697116630084,0.429165709411744,170.330027698024,-44.3080201915329,0.0152383928102678,0.0122111821738499,1,0,752737860
0,157213708,20190415,,,300-068499,11431590-3004234,,J114315.90-300423.2,3480296185604451840,16144743,,STAR,tmgaia2,175.81627666382,-30.0731563130113,tmgaia2,0.339384,0.0354047,-1.89167,0.0239555,gaia2,0.862616,0.0309402,gaia2,285.808185409239,30.5216691186107,189.304457015827,-29.0038525044928,14.396,0.039,13.914,0.149,,,,,,,,,,,12.626,0.026,12.314,0.025,12.201,0.029,AAA-222-111-000-0-0,,12.135,0.023,12.188,0.024,11.93,0.285,8.647,,13.6669,0.00016,13.2285,0.009,rered,gaia2,5933.0,122.0,3.9649,,,,1.79182,,1.08,,0.187732,,DWARF,3.584123,,1121.79,39.235,0.0486395,0.01018517,,,,,,0.00936364,0.0110067,panstarrs,,,,,,,,,,,37.89,40.58,bj2018,,,dered,14.0079,0.001101,13.1721,0.000563,1,,ucac4,apassdr9,,0.568557419425866,0.371620621728261,175.816278352357,-30.0731644577017,0.0193282680717936,0.0151850169126294,1,0,767802685
0,147092818,20190415,,,215-053920,10474686-4701297,,J104746.85-470129.7,5363200124371772288,22942893,,STAR,tmgaia2,161.945272458501,-47.024983051635,tmgaia2,-10.5151,2.92091,9.3289,2.92062,hsoy,,,,282.04677559591,10.7706519454438,188.529095192577,-49.0528907116103,14.018,0.047,13.359,0.092,,,,,,,,,,,12.064,0.023,11.787,0.025,11.728,0.027,AAA-222-111-000-0-0,,11.7,0.023,11.729,0.022,11.507,0.178,8.796,,13.2048,0.000502,12.7544,0.006,gbprp,splin,,,,,,,,,,,,,DWARF,,,744.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5505,0.000951,12.6899,0.000807,0,,ucac4,apassdr9,,49.3802125645124,45.2745865402341,161.945206044073,-47.0249428855566,0.609204678548392,0.671265101914013,-1,-1,728796496
0,133129971,20190415,,,194-036456,09573834-5120079,,J095738.32-512007.9,5405247544975381120,24769172,,STAR,tmgaia2,149.409787639414,-51.3355220234283,tmgaia2,-4.68388,0.0293779,-2.89506,0.0292805,gaia2,1.34079,0.0185977,gaia2,277.455132372958,2.7296809695699,182.011693696693,-57.4427450432679,13.801,-0.008,13.41,0.103,,,,,,,,,,,12.132,0.028,11.942,0.029,11.839,0.027,AAA-222-111-000-0-0,,11.722,0.025,11.759,0.023,11.979,0.213,9.383,,13.2611,0.000218,12.842,0.0061,rered,gaia2,6513.0,133.975,4.32149,0.0862922,,,1.32385,0.0613769,1.34,0.219504,0.577544,0.133496,DWARF,2.8411808,0.154438,730.225,9.994,0.154619,0.00996754,1619,0.8389204,,,2.848656e-05,0.0104508,0.00948428,schlegel,0.184852,0.254155,0.069306,0.0534477,0.100709,0.166284,0.0610324,0.111552,0.144464,0.164412,9.86,10.128,bj2018,140.6,127.35,dered,13.5645,0.003145,12.7618,0.004061,1,,ucac4,apassdr9,,0.505421270968672,0.454096734833856,149.409755360222,-51.3355344882745,0.0145679962045018,0.0150354383609682,1,0,696232819
0,132963419,20190415,,,202-036691,09570328-4945017,,J095703.25-494501.7,5406206628350743424,22772633,,STAR,tmgaia2,149.263707022806,-49.750486263806,tmgaia2,-11.0481,2.90394,2.2809,2.90394,hsoy,,,,276.406969052615,3.92385309167251,180.064503745379,-56.2646940352282,14.676,0.077,13.735,0.114,,,,,,,,,,,11.485,0.026,10.914,0.022,10.821,0.021,AAA-222-111-000-0-0,,10.737,0.022,10.795,0.021,10.712,0.079,8.797,,13.342,0.000342,12.6304,0.006,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0001,0.001299,12.5591,0.000869,0,,ucac4,apassdr9,,49.6181972242871,45.0121501744905,149.2636334012,-49.7504764432877,0.283766315280047,0.311834549052615,0,0,696213687
0,124454726,20190415,,7263-01257-1,294-071511,13151295-3122076,,J131512.93-312207.5,6181557794169174912,16258767,,STAR,tmgaia2,198.803986968589,-31.3687743347232,tmgaia2,-30.1363,0.1067,5.49133,0.113531,gaia2,2.79792,0.0707993,gaia2,308.867578321148,31.2287773516445,209.622016487045,-21.5993959767777,12.339,0.457,12.129,0.036,,,,,,,,,,,11.074,0.024,10.85,0.026,10.754,0.019,AAA-222-111-000-0-0,,10.727,0.022,10.767,0.02,10.653,0.076,8.822,,12.095,0.000306,11.6814,0.006,rered,gaia2,6068.0,128.515,4.40528,0.0828636,,,1.10391,0.0576507,1.13,0.153988,0.839994,0.190083,DWARF,1.48848784,0.0994363,354.09,8.9515,0.0427555,0.009765925,130,0.1095293,,,0.000531328144,0.00919915,0.0103327,schlegel,0.119396,0.18858,0.0620372,0.0532643,0.163947,0.216218,0.0783695,0.0873577,0.0994737,0.0993989,8.729,9.174,bj2018,81.7112,175.318,dered,12.4178,0.001752,11.6307,0.000966,1,,tycho2v3,tycho2b3,,1.71853995216284,1.76048272055549,198.803835002959,-31.3687506915862,0.0500175521641985,0.0514584953551477,1,0,838632563
0,124453339,20190415,,,297-072406,13143574-3043217,,J131435.72-304321.7,6182360059701223296,16257693,,STAR,tmgaia2,198.648892631468,-30.7227182932886,tmgaia2,-41.4695,1.12203,-1.79866,1.12188,hsoy,,,,308.793473450178,31.8853268331101,209.21105436991,-21.0622710603973,13.193,0.016,12.547,0.057,,,,,,,,,,,11.045,0.032,10.731,0.027,10.589,0.023,AAA-222-111-000-0-0,,10.483,0.022,10.528,0.021,10.473,0.076,8.888,,12.3853,0.00579,11.8817,0.0084,gbprp,spec7,5506.25,,,,0.260796,0.0659833,1.27929,,,,,,DWARF,,,288.3,,,,111,0.05918584,,,0.000372641633,,,,,,,,,,,,,,,,,,,spect,12.6597,0.005888,11.6892,0.003749,0,,ucac4,apassdr9,,18.0733996267203,17.4272165709001,198.648684931491,-30.7227260376846,1.1640733351815,1.15138502224714,1,-1,838631176
0,124174267,20190415,,,292-069850,13065434-3142590,,J130654.33-314259.0,6180754467782737792,16244642,,STAR,tmgaia2,196.726432024402,-31.7163920801859,tmgaia2,-15.7332,0.0521278,0.157467,0.0539016,gaia2,1.50878,0.0306312,gaia2,306.771096922009,31.0400257438888,208.031247138827,-22.6406019418809,13.874,0.028,13.087,0.092,,,,,,,,,,,11.802,0.026,11.459,0.023,11.42,0.019,AAA-222-111-000-0-0,,11.34,0.023,11.38,0.021,11.177,0.111,9.269,,12.9661,0.00078,12.477,0.0087,rered,gaia2,5776.0,129.551,4.04729,0.0801094,,,1.59922,0.083495,1.04,0.130285,0.25428,0.0556542,DWARF,2.56458855,0.129548,650.592,13.0685,0.0890076,0.009305,121,0.2411893,,,0.000193023618,0.011226,0.007384,panstarrs,0.107306,0.153264,0.0820397,0.0849503,0.0576077,0.0537007,0.0955264,0.0646923,0.142217,0.116879,12.811,13.326,bj2018,122.642,136.461,dered,13.3601,0.002512,12.4234,0.002128,1,,ucac4,apassdr9,,0.840378250530498,0.83577765081096,196.726352391989,-31.7163914022277,0.0268704549464836,0.0224975589797252,1,0,831798368
0,124146529,20190415,,,292-069783,13055338-3147294,,J130553.34-314729.5,6180732507614307200,16243028,,STAR,tmgaia2,196.472410532966,-31.7915177415217,tmgaia2,-37.948,0.0533458,-8.59456,0.0675258,gaia2,2.40614,0.0388753,gaia2,306.513721499855,30.9797029298344,207.851669624741,-22.798276997092,14.954,0.044,13.986,0.126,,,,,,,,,,,12.371,0.026,11.939,0.022,11.845,0.023,AAA-222-111-000-0-0,,11.795,0.023,11.868,0.022,11.259,0.132,8.854,,13.7789,0.000316,13.1948,0.0092,rered,spect,5205.81,86.9836,4.53176,,0.429424,0.0879328,0.84693,,0.89,,1.46504,,DWARF,0.474616259,,410.81,6.6125,0.0575557,,,,,,,,,panstarrs,,,,,,,,,,,,,bj2018,,,spect,14.2784,0.001047,13.1418,0.001938,1,,ucac4,apassdr9,,0.860096046799401,1.0470499575815,196.472218306076,-31.791554746022,0.0249225787250466,0.0289413286047324,1,0,830163363
0,120723776,20190415,,,188-059697,10561452-5228561,,J105614.53-522856.1,,24787876,,STAR,tmmgaia,164.060518,-52.482254,tmmgaia,,,,,,,,,285.757403,6.505619,195.468914,-52.583657,13.858,0.009,13.18,0.103,,,,,,,,,,,12.027,0.041,11.674,0.043,11.451,0.027,AAA-222-111-000-0-0,,11.266,0.023,11.308,0.021,11.246,0.096,9.102,,,,12.483,0.023,gaiaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ucac4,apassdr9,,959.293,959.293,164.06056,-52.482296,959.293,959.293,,0,735969204
0,104022675,20190415,,,288-070530,13035680-3226110,,J130356.78-322611.1,6180333595347203968,16240134,,STAR,tmgaia2,195.986673322544,-32.4364200848893,tmgaia2,-8.87705,0.0404044,-5.00985,0.0394852,gaia2,1.71743,0.0248772,gaia2,305.990663763541,30.3610263458475,207.736043088678,-23.5558120917229,14.402,0.038,13.786,0.126,,,,,,,,,,,12.31,0.026,11.903,0.026,11.812,0.028,AAA-222-111-000-0-0,,11.74,0.023,11.765,0.022,11.387,0.129,8.543,,13.5375,0.000303,13.0326,0.006,rered,spect,5635.91,73.1558,4.3509,,-0.304823,0.0795855,1.10556,,1.0,,0.740041,,DWARF,1.11099958,,572.747,8.224,0.0632245,,,,,,,,,schlegel,,,,,,,,,,,,,bj2018,,,spect,13.942,0.00259,12.9726,0.000924,1,,ucac4,apassdr9,,0.652627870787051,0.612267931695342,195.986628036746,-32.4364416550851,0.0229706964077945,0.0174013033457929,1,0,828591093
0,103832313,20190415,,,271-064578,12590261-3558225,,,6155040223703696512,,,STAR,tmgaia2,194.76090342191,-35.9729422729571,tmgaia2,-8.33518,0.0727524,5.78219,0.0612668,gaia2,1.3483,0.0364728,gaia2,304.656980579465,26.8733289686701,208.382712843802,-27.1879858877345,14.435,0.035,14.148,0.035,,,,,,,,,,,12.786,,13.013,0.035,12.908,0.031,UAA-622-022-0cc-0-0,,,,,,,,,,15.363,0.000734,14.6574,0.006,rered,gaia2,4539.0,122.0,4.26828,,,,1.02453,,0.71,,0.66022,,DWARF,0.401404142,,726.621,19.416,0.0483143,0.000246261,,,,,,0.000248772,0.00024375,schlegel,,,,,,,,,,,18.907,19.925,bj2018,,,dered,15.9868,0.003659,14.5738,0.005006,1,,ucac4,bpbj,,1.18608528542414,0.950055323812593,194.76085907763,-35.9729173774248,0.0338131501968254,0.0282440324934479,1,0,825412590
0,98662211,20190415,,,393-055237,12225456-1135580,,J122254.58-113558.4,3577575751749299456,6124332,,STAR,tmgaia2,185.727350946888,-11.5994890869788,tmgaia2,21.9013,0.0512451,-22.3043,0.0371335,gaia2,2.57093,0.033737,gaia2,291.871088779934,50.6585613237591,189.874930728897,-8.37155881406886,14.344,0.005,13.58,0.126,,,,,,,,,,,11.647,0.026,11.123,0.026,11.055,0.024,AAA-222-111-000-0-0,,10.961,0.022,10.985,0.021,11.022,0.135,8.996,,13.1022,0.000966,12.5042,0.0067,rered,gaia2,4911.0,128.118,4.18761,0.0913261,,,1.19337,0.0829196,0.8,0.0954005,0.470724,0.124467,DWARF,0.746317744,0.0328596,384.707,5.0315,0.0183305,0.004735655,51,0.00168455532,,,0.0002662374,0.00438665,0.00508466,panstarrs,0.0777541,0.113047,0.0857724,0.0800668,0.114117,0.134817,0.0830638,0.0995884,0.0362261,0.0294931,4.967,5.096,bj2018,92.8468,163.389,dered,13.6168,0.003924,12.4444,0.002552,1,,ucac4,apassdr9,,0.798814783702283,0.575880724524449,185.727447210133,-11.5995851193983,0.0261718944449674,0.0189379865149963,1,0,797468837
0,94346376,20190415,,,188-070810,11482512-5229002,,J114825.12-522900.1,5368688164870226048,,,STAR,tmgaia2,177.104674555746,-52.4834122317991,tmgaia2,-3.20323,1.24922,1.37425,1.24883,hsoy,,,,293.288799943373,9.20442923441771,205.283334418592,-47.7281572874779,12.924,0.044,13.881,0.114,,,,,,,,,,,12.639,0.026,12.438,0.026,12.324,0.024,AAA-222-111-000-0-0,,12.297,0.024,12.344,0.023,12.068,0.197,9.528,,13.678,0.000359,13.2725,0.006,gbprp,splin,,,,,,,,,,,,,DWARF,,,1394.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9789,0.001009,13.2083,0.000865,0,,ucac4,bpbj,,21.5893890765707,19.3582273424038,177.10465190897,-52.4834063148915,0.232990251333676,0.229658903515697,1,0,772018305
0,94011343,20190415,,,196-065172,11452840-5053184,,J114528.41-505318.3,5369990532085848576,25766247,,STAR,tmgaia2,176.36833559184,-50.8884579657457,tmgaia2,7.99224,0.0432071,3.40205,0.0362064,gaia2,3.25457,0.0327317,gaia2,292.433908039773,10.6337949458167,203.365087736026,-46.701150216485,13.078,0.033,12.228,0.046,,,,,,,,,,,10.927,0.026,10.583,0.022,10.483,0.023,AAA-222-111-000-0-0,,10.423,0.023,10.484,0.02,10.425,0.055,9.383,0.442,12.1098,0.000125,11.6001,0.006,rered,gaia2,5478.0,123.61,4.27303,0.0765799,,,1.18482,0.0599698,0.96,0.123076,0.577183,0.126517,DWARF,1.13890553,0.0411502,304.599,3.06,0.0464621,0.0101348553,739,0.2968686,,,0.0006480122,0.00803591,0.0122338,schlegel,0.137956,0.108197,0.0517357,0.068204,0.095975,0.157058,0.0628087,0.0903511,0.0424701,0.0398303,3.03,3.09,bj2018,157.243,89.9765,dered,12.5313,0.00113,11.5512,0.000525,1,,ucac4,apassdr9,,0.741976815193768,0.561557652126938,176.368390140478,-50.888443318043,0.0221252469042966,0.0200612706895534,1,0,769194078
0,93093765,20190415,,,188-068854,11384780-5224012,,J113847.82-522401.8,5345479604712102272,26511369,,STAR,tmgaia2,174.699178604775,-52.4003253290402,tmgaia2,0.727766,0.0382098,-2.48179,0.0311557,gaia2,1.78969,0.0271433,gaia2,291.834160954514,8.89918904160609,203.442664057614,-48.5329365505593,13.361,0.008,12.895,0.103,,,,,,,,,,,11.916,0.039,11.693,0.047,11.652,0.041,EEE-222-111-000-0-0,,11.321,0.023,11.362,0.021,11.338,0.109,9.38,,12.9594,0.000237,12.5831,0.006,rered,gaia2,6455.0,133.533,4.5069,0.0886324,,,1.05735,0.0491382,1.31,0.210424,1.1082,0.258982,DWARF,1.7487036,0.0938958,550.038,8.276,0.0761864,0.01048765,939,0.4381974,,,4.43898534e-05,0.0102771,0.0106982,schlegel,0.157831,0.263018,0.0407638,0.0575126,0.303624,0.21434,0.10267,0.0745948,0.0838146,0.103977,8.154,8.398,bj2018,165.708,101.358,dered,13.2351,0.001371,12.5183,0.001031,1,,ucac4,apassdr9,,0.660366399033312,0.483216215832203,174.699183740373,-52.4003360145251,0.0198044943454558,0.0171057778242329,1,0,765005852
0,80778619,20190415,,,208-053582,11034833-4831346,,J110348.31-483134.5,5362217916891917696,22984443,,STAR,tmgaia2,165.951409352437,-48.5263137086848,tmgaia2,-22.5237,0.087837,1.63738,0.064817,gaia2,1.37436,0.0497584,gaia2,285.178372907827,10.6001148414326,193.187397189911,-48.7101264147286,13.449,0.035,12.849,0.057,,,,,,,,,,,11.723,0.024,11.458,0.024,11.368,0.024,AAA-222-111-000-0-0,,11.309,0.023,11.326,0.02,11.517,0.146,9.305,,12.8341,0.002149,12.4173,0.0065,rered,gaia2,6316.0,134.157,4.13614,0.0914524,,,1.57642,0.0917839,1.24,0.189895,0.316521,0.0820122,DWARF,3.562946,0.3243975,713.76,25.581,0.105464,0.0101731149,587,0.343427449,,,0.000265623035,0.0122934,0.00805283,schlegel,0.143277,0.236514,0.0988352,0.0847327,0.0941173,0.0699071,0.0982309,0.0846738,0.339805,0.30899,24.681,26.481,bj2018,140.307,128.007,dered,13.045,0.0013,12.2494,0.001752,1,,ucac4,apassdr9,,1.49392013733233,1.00517769348976,165.951262922488,-48.526306658947,0.0398748569796964,0.0321472744901796,1,0,740360061
0,73082014,20190415,,,223-066991,12384029-4524595,,J123840.28-452459.5,6132507416521221376,23195894,,STAR,tmgaia2,189.667902044717,-45.4165226222864,tmgaia2,-16.8936,0.0540214,-7.68608,0.0778446,gaia2,1.24194,0.0413099,gaia2,300.584769144566,17.3970362540067,209.497565432961,-37.3415904231208,14.883,0.024,14.154,0.092,,,,,,,,,,,12.674,0.024,12.297,0.023,12.252,0.024,AAA-222-111-000-0-0,,12.162,0.024,12.184,0.022,12.41,0.351,8.93,,13.9403,0.000418,13.4259,0.006,rered,gaia2,5552.0,123.0,4.18703,,,,1.3217,,0.98,,0.424449,,DWARF,1.49540854,,787.785,25.86,0.0724857,0.0007870415,,,,,,0.000786392,0.000787691,schlegel,,,,,,,,,,,25.027,26.693,bj2018,,,dered,14.3581,0.002398,13.3697,0.002988,1,,ucac4,apassdr9,,0.908094279866443,1.20704725148086,189.667798423988,-45.4165557151771,0.0269574130146054,0.0331738160573365,1,0,809762377
0,58461209,20190415,,,308-073385,13253043-2824487,,J132530.44-282449.0,6188330407839139968,14411617,,STAR,tmgaia2,201.376834135186,-28.4135631431345,tmgaia2,6.73026,0.0822021,-18.3175,0.104011,gaia2,2.33696,0.062791,gaia2,311.957382599615,33.8604070463254,210.550258876213,-18.0016202079146,12.913,0.029,12.238,0.046,,,,,,,,,,,10.693,0.022,10.303,0.023,10.224,0.024,AAA-222-111-000-0-0,,10.158,0.023,10.202,0.02,10.159,0.053,8.867,,11.9664,0.000205,11.4553,0.0076,rered,gaia2,5406.0,129.21,3.91243,0.0874444,,,1.77576,0.107314,0.94,0.121045,0.167872,0.0412824,DWARF,2.42641878,0.1447555,423.105,11.3365,0.0299903,0.00655498,135,0.0913420245,,,0.00029370602,0.00417223,0.00893773,panstarrs,0.0819822,0.160107,0.133746,0.0808824,0.0425175,0.0400473,0.083946,0.0909427,0.152411,0.1371,11.038,11.635,bj2018,126.808,131.611,dered,12.3842,0.001806,11.4001,0.001384,1,,ucac4,apassdr9,,1.31493809288334,1.61279054953901,201.376867081546,-28.413642010153,0.0399899255644106,0.0447172853836772,1,0,848392281
0,57793060,20190415,,,290-064792,11390225-3211261,,J113902.24-321126.1,3478510166405404544,16141739,,STAR,tmgaia2,174.759376491443,-32.1906082500615,tmgaia2,-4.44298,0.0278463,5.54409,0.0181127,gaia2,1.0008,0.0226027,gaia2,285.569713769684,28.2284874535395,189.497640249163,-31.3003628586064,13.969,0.0,13.612,0.092,,,,,,,,,,,12.54,0.026,12.288,0.023,12.237,0.026,AAA-222-111-000-0-0,,12.201,0.024,12.21,0.023,12.434,0.385,9.078,,13.4132,0.00017,13.0462,0.006,rered,gaia2,6407.0,122.0,4.20178,,,,1.49086,,1.29,,0.389291,,DWARF,3.37435031,,971.254,21.486,0.0511071,9.616625e-05,,,,,,9.81497e-05,9.41828e-05,schlegel,,,,,,,,,,,21.02,21.952,bj2018,,,dered,13.6858,0.000623,12.988,0.00068,1,,ucac4,apassdr9,,0.449511683008992,0.280866910388335,174.759353887239,-32.1905843796758,0.016010718117904,0.00821142899660333,1,0,764992999
0,22384839,20190415,,,223-064374,12160891-4525348,,J121608.91-452534.8,6143598598330140544,23137073,,STAR,tmgaia2,184.037168113629,-45.4263559626704,tmgaia2,-7.03688,3.06573,3.15334,3.06568,hsoy,,,,296.469079396557,17.0020955028837,205.150079534267,-39.3393953842006,14.045,0.019,13.568,0.092,,,,,,,,,,,12.482,0.023,12.205,0.025,12.197,0.026,AAA-222-111-000-0-0,,12.136,0.023,12.14,0.022,11.925,0.208,9.196,,13.4554,0.000751,13.0772,0.0061,gbprp,splin,,,,,,,,,,,,,DWARF,,,763.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.718,0.00158,13.001,0.001002,0,,ucac4,apassdr9,,51.5170765912279,47.5181275446961,184.03712494381,-45.4263423857979,0.105463260075354,0.0912135538565419,1,0,792811525
0,14715294,20190415,,,301-067613,11390054-2950314,,J113900.54-295031.4,3480538421761299456,14360463,,STAR,tmgaia2,174.752287878053,-29.8420722279899,tmgaia2,-6.00813,0.0448643,0.350605,0.0296409,gaia2,0.81809,0.0327955,gaia2,284.708168876979,30.4537429098536,188.244202596169,-29.2161960484557,14.083,0.037,13.658,0.057,,,,,,,,,,,12.612,0.024,12.35,0.032,12.329,0.024,AAA-222-111-000-0-0,,12.286,0.023,12.298,0.023,12.399,0.41,8.628,,13.477,0.000263,13.1194,0.0076,rered,spect,6295.98,68.8838,4.01049,,-0.166968,0.0816223,1.81444,,1.23,,0.205911,,DWARF,4.660491,,1180.61,46.055,0.0472599,,,,,,,,,panstarrs,,,,,,,,,,,,,bj2018,,,spect,13.7401,0.001043,13.0603,0.000812,1,,ucac4,apassdr9,,0.720054551265261,0.45953217889392,174.752258055216,-29.8420707184439,0.0237576471842741,0.00950100133624963,1,0,764976730
0,61117473,20190415,,6773-00001-1,310-079229,15074899-2809237,,J150748.97-280923.5,6212565847439064192,14477895,,STAR,tmgaia2,226.954121924962,-28.1566060077064,tmgaia2,-13.363,0.0679476,-0.539492,0.0581063,gaia2,1.8952,0.0449219,gaia2,336.214296035803,25.7612667347083,232.307563795941,-10.1745097574277,13.109,0.62,12.473,0.043,,,,,,,,,,,11.515,0.026,11.277,0.025,11.207,0.024,AAA-222-111-000-0-0,,11.054,0.022,11.072,0.02,11.147,0.155,8.954,,12.5318,0.00024,12.123,0.008,rered,gaia2,6504.0,127.865,4.33793,0.0914961,,,1.29418,0.0646482,1.33,0.217204,0.613577,0.151547,DWARF,2.700259,0.1775125,520.156,12.2555,0.137002,0.00724486,192,0.383690238,,,0.000276844046,0.00487279,0.00961693,panstarrs,0.17506,0.259349,0.0666869,0.0626095,0.151546,0.151548,0.0836316,0.0993606,0.132425,0.2226,11.972,12.539,bj2018,143.918,111.811,dered,12.8431,0.001266,12.061,0.001087,1,,tycho2v3,tycho2b3,,1.08657698675704,0.901031540894095,226.954056667303,-28.1566083305347,0.0410654430719723,0.0262992059854265,1,0,948095616
0,60768923,20190415,,6741-00035-1,301-075247,14045228-2956519,,J140452.26-295651.8,6173119763981225728,14941705,,STAR,tmgaia2,211.217848234461,-29.9477637316147,tmgaia2,-21.8848,0.0906577,1.33187,0.0808161,gaia2,2.19084,0.0456308,gaia2,321.355028816771,30.2834278931641,219.488970281919,-16.2230964110685,12.063,0.231,11.429,0.016,,,,,,,,,,,10.57,0.024,10.284,0.024,10.264,0.024,AAA-222-111-dd0-0-0,,10.178,0.023,10.198,0.021,10.146,0.049,9.239,,11.4658,0.00061,11.099,0.0085,rered,gaia2,6368.0,130.633,4.08216,0.0885243,,,1.69769,0.0769724,1.27,0.200938,0.259556,0.0615861,DWARF,4.26993847,0.275175,450.78,9.348,0.0419231,0.008761265,136,5.434396,,,0.000259530381,0.00630723,0.0112153,panstarrs,0.166979,0.234898,0.0783563,0.0755884,0.0594829,0.0636894,0.0857632,0.0912853,0.284347,0.266003,9.157,9.539,bj2018,110.45,150.815,dered,11.7419,0.001912,11.0449,0.001621,1,,tycho2v3,tycho2b3,,1.45527689514157,1.25326607669521,211.217739488586,-29.947757997219,0.0448139747457778,0.0393060285428049,1,0,884981919
0,454918388,20190415,,,063-012618,11523546-7725020,,J115235.37-772502.0,5224239068846508544,34777515,,STAR,tmgaia2,178.147726636044,-77.4172595721393,tmgaia2,-29.7293,0.0214885,2.45151,0.0196787,gaia2,2.02548,0.0125652,gaia2,299.649659770273,-14.9220859900295,240.302066072183,-63.9286368658517,14.127,0.067,13.404,0.092,,,,,,,,,,,11.788,0.027,11.409,0.026,11.3,0.023,AAA-222-111-000-0-0,,11.224,0.023,11.232,0.021,11.29,0.123,9.459,,13.1715,0.001262,12.6177,0.0061,rered,gaia2,5567.0,127.159,4.23378,0.0782733,,,1.25244,0.0639723,0.98,0.126893,0.498829,0.108825,DWARF,1.35736179,0.0464007,486.768,2.9995,0.135893,0.009728645,449,0.225927547,,,0.000451288,0.00783919,0.0116181,schlegel,0.111972,0.141814,0.0482065,0.0797382,0.128443,0.0892072,0.0915489,0.0649977,0.034378,0.0584234,2.981,3.018,bj2018,157.722,96.5955,dered,13.6257,0.005774,12.5592,0.003381,1,,ucac4,apassdr9,,0.426989623600609,0.305204003968001,178.147139068492,-77.4172490176675,0.0116359592347799,0.0106007143191898,1,0,775264641
